"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";52;"Bellvís                                 ";"";"";1.749;1.269;72,56;480;27,44;4;0,32;12;0,95;1.253;98,74;1.265;99,68
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";53;"Benavent de Segrià                      ";"";"";902;623;69,07;279;30,93;2;0,32;8;1,28;613;98,39;621;99,68
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";55;"Biosca                                  ";"";"";207;163;78,74;44;21,26;2;1,23;2;1,23;159;97,55;161;98,77
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";56;"Bovera                                  ";"";"";350;252;72,00;98;28,00;0;0,00;4;1,59;248;98,41;252;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";57;"Bòrdes, es                              ";"";"";190;127;66,84;63;33,16;1;0,79;1;0,79;125;98,43;126;99,21
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";58;"Borges Blanques, les                    ";"";"";4.387;3.032;69,11;1.355;30,89;7;0,23;19;0,63;3.006;99,14;3.025;99,77
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";59;"Bossòst                                 ";"";"";764;555;72,64;209;27,36;4;0,72;3;0,54;548;98,74;551;99,28
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";60;"Cabanabona                              ";"";"";94;71;75,53;23;24,47;1;1,41;1;1,41;69;97,18;70;98,59
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";61;"Cabó                                    ";"";"";103;63;61,17;40;38,83;0;0,00;0;0,00;63;100,00;63;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";62;"Camarasa                                ";"";"";805;598;74,29;207;25,71;0;0,00;7;1,17;591;98,83;598;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";63;"Canejan                                 ";"";"";95;64;67,37;31;32,63;0;0,00;0;0,00;64;100,00;64;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";64;"Castellar de la Ribera                  ";"";"";136;110;80,88;26;19,12;0;0,00;0;0,00;110;100,00;110;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";67;"Castelldans                             ";"";"";797;567;71,14;230;28,86;1;0,18;8;1,41;558;98,41;566;99,82
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";68;"Castellnou de Seana                     ";"";"";598;439;73,41;159;26,59;1;0,23;7;1,59;431;98,18;438;99,77
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";69;"Castelló de Farfanya                    ";"";"";505;358;70,89;147;29,11;0;0,00;3;0,84;355;99,16;358;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";70;"Castellserà                             ";"";"";948;713;75,21;235;24,79;1;0,14;4;0,56;708;99,30;712;99,86
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";71;"Cava                                    ";"";"";45;24;53,33;21;46,67;0;0,00;0;0,00;24;100,00;24;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";72;"Cervera                                 ";"";"";5.934;4.002;67,44;1.932;32,56;19;0,47;43;1,07;3.940;98,45;3.983;99,53
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";73;"Cervià de les Garrigues                 ";"";"";739;491;66,44;248;33,56;1;0,20;2;0,41;488;99,39;490;99,80
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";74;"Ciutadilla                              ";"";"";206;159;77,18;47;22,82;0;0,00;2;1,26;157;98,74;159;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";75;"Clariana de Cardener                    ";"";"";116;95;81,90;21;18,10;0;0,00;1;1,05;94;98,95;95;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";76;"Cogul, el                               ";"";"";197;135;68,53;62;31,47;0;0,00;0;0,00;135;100,00;135;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";77;"Coll de Nargó                           ";"";"";487;347;71,25;140;28,75;1;0,29;1;0,29;345;99,42;346;99,71
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";78;"Corbins                                 ";"";"";918;717;78,10;201;21,90;1;0,14;4;0,56;712;99,30;716;99,86
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";79;"Cubells                                 ";"";"";320;262;81,88;58;18,13;0;0,00;2;0,76;260;99,24;262;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";81;"Espluga Calba, l'                       ";"";"";358;281;78,49;77;21,51;1;0,36;2;0,71;278;98,93;280;99,64
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";82;"Espot                                   ";"";"";292;193;66,10;99;33,90;0;0,00;0;0,00;193;100,00;193;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";85;"Estaràs                                 ";"";"";162;122;75,31;40;24,69;0;0,00;2;1,64;120;98,36;122;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";86;"Esterri d'Àneu                          ";"";"";584;431;73,80;153;26,20;3;0,70;3;0,70;425;98,61;428;99,30
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";87;"Esterri de Cardós                       ";"";"";61;42;68,85;19;31,15;0;0,00;0;0,00;42;100,00;42;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";88;"Estamariu                               ";"";"";110;88;80,00;22;20,00;0;0,00;0;0,00;88;100,00;88;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";89;"Farrera                                 ";"";"";92;71;77,17;21;22,83;0;0,00;0;0,00;71;100,00;71;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";92;"Floresta, la                            ";"";"";157;121;77,07;36;22,93;0;0,00;0;0,00;121;100,00;121;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";93;"Fondarella                              ";"";"";580;426;73,45;154;26,55;0;0,00;4;0,94;422;99,06;426;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";94;"Foradada                                ";"";"";200;145;72,50;55;27,50;0;0,00;3;2,07;142;97,93;145;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";96;"Fuliola, la                             ";"";"";1.020;777;76,18;243;23,82;1;0,13;3;0,39;773;99,49;776;99,87
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";97;"Fulleda                                 ";"";"";97;77;79,38;20;20,62;0;0,00;1;1,30;76;98,70;77;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";98;"Gavet de la Conca                       ";"";"";265;187;70,57;78;29,43;2;1,07;0;0,00;185;98,93;185;98,93
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";99;"Golmés                                  ";"";"";1.120;766;68,39;354;31,61;1;0,13;10;1,31;755;98,56;765;99,87
"A";2003;"MU";"Catalunya                ";25;"Lleida";14;"Berguedà                      ";100;"Gósol                                   ";"";"";198;145;73,23;53;26,77;0;0,00;0;0,00;145;100,00;145;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";101;"Granadella, la                          ";"";"";685;520;75,91;165;24,09;1;0,19;2;0,38;517;99,42;519;99,81
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";102;"Granja d'Escarp, la                     ";"";"";863;544;63,04;319;36,96;2;0,37;16;2,94;526;96,69;542;99,63
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";103;"Granyanella                             ";"";"";139;100;71,94;39;28,06;0;0,00;0;0,00;100;100,00;100;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";104;"Granyena de Segarra                     ";"";"";137;106;77,37;31;22,63;1;0,94;1;0,94;104;98,11;105;99,06
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";105;"Granyena de les Garrigues               ";"";"";151;118;78,15;33;21,85;1;0,85;1;0,85;116;98,31;117;99,15
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";109;"Guimerà                                 ";"";"";310;232;74,84;78;25,16;0;0,00;1;0,43;231;99,57;232;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";110;"Guissona                                ";"";"";2.608;1.794;68,79;814;31,21;4;0,22;21;1,17;1.769;98,61;1.790;99,78
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";111;"Guixers                                 ";"";"";149;106;71,14;43;28,86;1;0,94;2;1,89;103;97,17;105;99,06
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";112;"Ivars de Noguera                        ";"";"";313;257;82,11;56;17,89;0;0,00;5;1,95;252;98,05;257;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";113;"Ivars d'Urgell                          ";"";"";1.387;1.090;78,59;297;21,41;9;0,83;8;0,73;1.073;98,44;1.081;99,17
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";114;"Ivorra                                  ";"";"";130;109;83,85;21;16,15;0;0,00;2;1,83;107;98,17;109;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";115;"Isona i Conca Dellà                     ";"";"";1.003;661;65,90;342;34,10;0;0,00;2;0,30;659;99,70;661;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";118;"Juncosa                                 ";"";"";448;323;72,10;125;27,90;2;0,62;2;0,62;319;98,76;321;99,38
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";119;"Juneda                                  ";"";"";2.378;1.831;77,00;547;23,00;13;0,71;15;0,82;1.803;98,47;1.818;99,29
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";120;"Lleida                                  ";"";"";93.470;56.945;60,92;36.525;39,08;156;0,27;672;1,18;56.117;98,55;56.789;99,73
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";121;"Les                                     ";"";"";572;398;69,58;174;30,42;0;0,00;6;1,51;392;98,49;398;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";122;"Linyola                                 ";"";"";1.969;1.524;77,40;445;22,60;9;0,59;18;1,18;1.497;98,23;1.515;99,41
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";123;"Lladorre                                ";"";"";210;149;70,95;61;29,05;1;0,67;1;0,67;147;98,66;148;99,33
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";124;"Lladurs                                 ";"";"";189;128;67,72;61;32,28;1;0,78;0;0,00;127;99,22;127;99,22
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";125;"Llardecans                              ";"";"";511;375;73,39;136;26,61;1;0,27;6;1,60;368;98,13;374;99,73
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";126;"Llavorsí                                ";"";"";280;208;74,29;72;25,71;0;0,00;0;0,00;208;100,00;208;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";15;"Cerdanya                      ";127;"Lles de Cerdanya                        ";"";"";237;166;70,04;71;29,96;0;0,00;5;3,01;161;96,99;166;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";128;"Llimiana                                ";"";"";166;110;66,27;56;33,73;1;0,91;0;0,00;109;99,09;109;99,09
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";129;"Llobera                                 ";"";"";199;140;70,35;59;29,65;0;0,00;2;1,43;138;98,57;140;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";130;"Maldà                                   ";"";"";236;173;73,31;63;26,69;1;0,58;0;0,00;172;99,42;172;99,42
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";131;"Massalcoreig                            ";"";"";508;367;72,24;141;27,76;3;0,82;0;0,00;364;99,18;364;99,18
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";132;"Massoteres                              ";"";"";159;117;73,58;42;26,42;0;0,00;1;0,85;116;99,15;117;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";133;"Maials                                  ";"";"";836;621;74,28;215;25,72;1;0,16;8;1,29;612;98,55;620;99,84
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";134;"Menàrguens                              ";"";"";701;487;69,47;214;30,53;1;0,21;2;0,41;484;99,38;486;99,79
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";135;"Miralcamp                               ";"";"";1.052;784;74,52;268;25,48;3;0,38;10;1,28;771;98,34;781;99,62
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";136;"Molsosa, la                             ";"";"";115;91;79,13;24;20,87;0;0,00;1;1,10;90;98,90;91;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";137;"Mollerussa                              ";"";"";7.897;5.495;69,58;2.402;30,42;25;0,45;51;0,93;5.419;98,62;5.470;99,55
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";138;"Montgai                                 ";"";"";681;542;79,59;139;20,41;3;0,55;5;0,92;534;98,52;539;99,45
"A";2003;"MU";"Catalunya                ";25;"Lleida";15;"Cerdanya                      ";139;"Montellà i Martinet                     ";"";"";473;317;67,02;156;32,98;1;0,32;3;0,95;313;98,74;316;99,68
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";140;"Montferrer i Castellbò                  ";"";"";675;450;66,67;225;33,33;3;0,67;3;0,67;444;98,67;447;99,33
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";141;"Montoliu de Segarra                     ";"";"";179;131;73,18;48;26,82;1;0,76;3;2,29;127;96,95;130;99,24
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";142;"Montoliu de Lleida                      ";"";"";416;293;70,43;123;29,57;16;5,46;1;0,34;276;94,20;277;94,54
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";143;"Montornès de Segarra                    ";"";"";98;73;74,49;25;25,51;0;0,00;0;0,00;73;100,00;73;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";145;"Nalec                                   ";"";"";90;73;81,11;17;18,89;0;0,00;1;1,37;72;98,63;73;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";146;"Navès                                   ";"";"";241;189;78,42;52;21,58;2;1,06;1;0,53;186;98,41;187;98,94
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";148;"Odèn                                    ";"";"";242;181;74,79;61;25,21;0;0,00;0;0,00;181;100,00;181;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";149;"Oliana                                  ";"";"";1.573;1.211;76,99;362;23,01;7;0,58;6;0,50;1.198;98,93;1.204;99,42
