ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;CENS ELECTORAL;VOTANTS;% VOTANTS;ABSTENCIÓ;% ABSTENCIÓ;VOTS NULS;% VOTS NULS;VOTS EN BLANC;% VOTS EN BLANC;VOTS A CANDIDATURES;% VOTS A CANDIDATURES;VOTS VÀLIDS;% VOTS VÀLIDS
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;150;Tivissa;;;1.340;996;74,33;344;25,67;13;1,31;14;1,41;969;97,29;983;98,69
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;151;Torre de Fontaubella, la;;;118;92;77,97;26;22,03;0;0,00;1;1,09;91;98,91;92;100,00
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;152;Torre de l Espanyol, la;;;471;365;77,49;106;22,51;16;4,38;12;3,29;337;92,33;349;95,62
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;153;Torredembarra;;;10.224;5.659;55,35;4.565;44,65;54;0,95;113;2,00;5.492;97,05;5.605;99,05
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;154;Torroja del Priorat;;;135;102;75,56;33;24,44;1;0,98;4;3,92;97;95,10;101;99,02
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;155;Tortosa;;;22.980;13.690;59,57;9.290;40,43;187;1,37;466;3,40;13.037;95,23;13.503;98,63
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;156;Ulldecona;;;4.184;2.661;63,60;1.523;36,40;30;1,13;94;3,53;2.537;95,34;2.631;98,87
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;157;Ulldemolins;;;401;294;73,32;107;26,68;0;0,00;6;2,04;288;97,96;294;100,00
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;158;Vallclara;;;101;64;63,37;37;36,63;0;0,00;1;1,56;63;98,44;64;100,00
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;159;Vallfogona de Riucorb;;;92;59;64,13;33;35,87;2;3,39;0;0,00;57;96,61;57;96,61
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;160;Vallmoll;;;1.254;726;57,89;528;42,11;11;1,52;29;3,99;686;94,49;715;98,48
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;161;Valls;;;17.182;9.739;56,68;7.443;43,32;89;0,91;247;2,54;9.403;96,55;9.650;99,09
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;162;Vandellòs i l Hospitalet de l Infant;;;4.080;2.422;59,36;1.658;40,64;20;0,83;70;2,89;2.332;96,28;2.402;99,17
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;163;Vendrell, el;;;24.718;12.891;52,15;11.827;47,85;102;0,79;299;2,32;12.490;96,89;12.789;99,21
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;164;Vespella de Gaià;;;299;182;60,87;117;39,13;2;1,10;1;0,55;179;98,35;180;98,90
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;165;Vilabella;;;614;458;74,59;156;25,41;4;0,87;5;1,09;449;98,03;454;99,13
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;166;Vilallonga del Camp;;;1.468;850;57,90;618;42,10;8;0,94;22;2,59;820;96,47;842;99,06
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;167;Vilanova d Escornalbou;;;388;276;71,13;112;28,87;1;0,36;8;2,90;267;96,74;275;99,64
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;168;Vilanova de Prades;;;106;65;61,32;41;38,68;0;0,00;2;3,08;63;96,92;65;100,00
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;169;Vilaplana;;;481;377;78,38;104;21,62;7;1,86;10;2,65;360;95,49;370;98,14
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;170;Vila-rodona;;;883;583;66,02;300;33,98;2;0,34;19;3,26;562;96,40;581;99,66
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;171;Vila-seca;;;13.704;7.130;52,03;6.574;47,97;26;0,36;172;2,41;6.932;97,22;7.104;99,64
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;172;Vilaverd;;;366;276;75,41;90;24,59;3;1,09;6;2,17;267;96,74;273;98,91
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;173;Vilella Alta, la;;;109;73;66,97;36;33,03;0;0,00;1;1,37;72;98,63;73;100,00
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;174;Vilella Baixa, la;;;147;113;76,87;34;23,13;0;0,00;6;5,31;107;94,69;113;100,00
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;175;Vilalba dels Arcs;;;597;439;73,53;158;26,47;7;1,59;6;1,37;426;97,04;432;98,41
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;176;Vimbodí i Poblet;;;851;561;65,92;290;34,08;6;1,07;8;1,43;547;97,50;555;98,93
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;177;Vinebre;;;326;235;72,09;91;27,91;6;2,55;2;0,85;227;96,60;229;97,45
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;178;Vinyols i els Arcs;;;1.266;860;67,93;406;32,07;9;1,05;19;2,21;832;96,74;851;98,95
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;901;Deltebre;;;8.796;4.977;56,58;3.819;43,42;53;1,06;148;2,97;4.776;95,96;4.924;98,94
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;902;Sant Jaume d Enveja;;;2.764;1.672;60,49;1.092;39,51;39;2,33;40;2,39;1.593;95,28;1.633;97,67
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;903;Camarles;;;2.383;1.362;57,15;1.021;42,85;14;1,03;39;2,86;1.309;96,11;1.348;98,97
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;904;Aldea, l;;;2.896;1.655;57,15;1.241;42,85;25;1,51;66;3,99;1.564;94,50;1.630;98,49
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;905;Salou;;;13.259;6.428;48,48;6.831;51,52;72;1,12;93;1,45;6.263;97,43;6.356;98,88
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;906;Ampolla, l;;;2.096;1.313;62,64;783;37,36;13;0,99;28;2,13;1.272;96,88;1.300;99,01
A;2010;MU;Catalunya;43;Tarragona;98;Residents Absents;998;Residents Absents                       ;;;10.003;887;8,87;9.116;91,13;8;0,90;10;1,13;869;97,97;879;99,10
A;2010;PR;Catalunya;8;Barcelona;;;;;;;4.003.751;2.357.263;58,88;1.646.488;41,12;14.857;0,63;68.241;2,89;2.274.165;96,47;2.342.406;99,37
A;2010;PR;Catalunya;17;Girona;;;;;;;496.421;295.326;59,49;201.095;40,51;2.790;0,94;8.439;2,86;284.097;96,20;292.536;99,06
A;2010;PR;Catalunya;25;Lleida;;;;;;;312.605;187.159;59,87;125.446;40,13;1.665;0,89;6.565;3,51;178.929;95,60;185.494;99,11
A;2010;PR;Catalunya;43;Tarragona;;;;;;;550.911;312.882;56,79;238.029;43,21;3.042;0,97;8.386;2,68;301.454;96,35;309.840;99,03
